actual_price,predicted_price
12499999.999999985,10096882.911671277
3249999.9999999986,4972697.394312962
4999999.999999999,5172416.603870268
3900000.000000001,6073561.908394055
11000000.000000013,8385931.504067626
9.000000000000002,8.999999999999936
8000000.000000002,7972815.313494711
44999999.999999985,11006353.074590288
24200000.0,20422489.730384525
12499999.999999985,10779112.954128632
2499999.9999999995,2965824.0631453474
9.000000000000002,8.999999999999927
1800000.000000001,3457910.199102884
9900000.000000013,9478785.347292095
2499999.9999999995,3988681.610624934
6999999.999999995,11612168.356209215
9.000000000000002,8.99999999999993
7500000.000000002,6615314.5830768235
50000000.00000009,38236743.652476996
32499999.999999955,36358397.503632456
35000000.000000015,27996183.64326787
10100000.000000006,5527531.476333215
24999999.999999963,7931313.42032695
9.000000000000002,8.999999999999927
4599999.999999998,6353800.291173045
5500000.000000001,8296750.4209966045
13499999.999999993,9232573.236212978
3373999.999999997,3008995.537217528
8000000.000000002,7512894.812744389
22500000.00000001,24115707.232901827
8000000.000000002,5924308.023648141
15100000.000000026,19862829.82243345
7199999.9999999935,2551306.9129882827
39499999.999999985,10984455.69435353
3900000.000000001,6374776.290465251
2100000.000000001,2402907.1054514144
15000000.00000001,5260304.223301927
7500000.000000002,7763764.211468403
9.000000000000002,871.4529405262815
9.000000000000002,33609.82091800947
4199999.999999997,3083284.1166830934
6000000.0,13162719.809595462
15000000.00000001,13888180.898433302
7800000.000000004,13275963.609175531
2700000.0,4152383.6244378043
9.000000000000002,8.999999999999936
9700000.000000007,8180143.545592815
28500000.000000034,32947876.10469943
11000000.000000013,8377747.68619994
24999999.999999963,19179235.054546688
9299999.999999993,6990073.20862916
1600000.0000000012,2279601.95644699
15956250.000000007,12241637.992488224
20400000.000000007,8316731.664544134
12000000.000000007,7017541.550665646
8599999.999999996,10122471.071969172
8299999.999999997,9210458.68291774
37500000.0,14278181.44706664
10624999.999999985,8538297.500467435
1989999.9999999988,2789374.220330754
3899000.0000000023,3847066.584163229
4300000.000000002,3637171.4684142508
7000050.999999998,2351984.070392991
2599999.9999999986,2505167.7934683464
15111111.000000024,24330446.043528754
11000000.000000013,12806213.692165187
5100000.000000003,5014614.431925016
14000000.00000001,15821963.15663186
3867499.9999999995,3847066.584163229
10970000.000000002,10567079.388570897
9949999.999999983,8538297.500467435
4500000.000000002,7770651.773765384
8499999.999999998,13823938.062686792
13499999.999999993,9780096.244256988
8000000.000000002,15661032.73873424
8000000.000000002,7474762.179886908
2800000.000000002,2843694.4393156813
24999999.999999963,19172201.19736641
15199999.99999998,16384442.104898449
14000000.00000001,8129122.947535367
7800000.000000004,7629214.997055186
4799999.999999999,4343390.595514204
3799999.9999999995,2730701.057772752
2599999.9999999986,2807330.0611481788
5008000.000000002,4976039.473742741
7500000.000000002,7455806.070158052
6368999.999999998,6678434.944867905
25999999.999999985,21034317.793981716
36000000.000000045,31668542.472256538
1800000.000000001,2523748.4868608466
9.000000000000002,8.99999999999993
8499999.999999998,8750513.14567738
26999999.999999993,23749899.497887205
14200000.000000004,7842232.2881754935
3247200.0000000023,2951111.4038072824
499999.99999999977,23262.568927511664
9.000000000000002,279.0696436707983
4999999.999999999,6542947.442103235
9999999.999999996,5743308.901468977
10499999.999999994,9209692.150764648
16000000.000000026,14176708.563999657
8000000.000000002,7887071.447124274
3400000.000000002,6711.251304447713
8000000.000000002,11901846.454008035
4300000.000000002,5101454.12814151
34499999.99999998,32890523.472121373
7500000.000000002,4247416.07757665
14800000.000000004,12171378.82022855
9.000000000000002,8.999999999999927
2000000.0000000016,2056621.6060698011
5199999.999999999,6228987.916151206
6551000.000000003,6246382.440430756
3299999.9999999986,4718663.096488835
12099999.999999993,9172504.228008391
5699999.999999996,2786347.2718989584
60000000.0000001,23473877.403888676
4999999.999999999,1958570.4844383812
18899999.999999974,18651367.364581846
12000000.000000007,6408988.438892254
6400000.000000001,8629842.493456103
19110399.99999997,13495556.455599343
12499999.999999985,9095638.881409876
9.000000000000002,9.74082320238483
18700000.00000003,16881957.2281444
7199999.9999999935,5456739.6463863645
4500000.000000002,4509698.713319745
9.000000000000002,8.999999999999927
899999.9999999995,3880973.300584241
2649999.999999999,2269412.4611500115
3449999.999999999,3700597.8498567482
11000000.000000013,8551132.432255872
2499999.9999999995,4289932.613236782
8000000.000000002,10445180.975914693
3799999.9999999995,3633778.6208316986
7199999.9999999935,8998211.992556524
32499999.999999955,25443051.78531392
3900000.000000001,3823766.903837892
3348000.0000000014,3198249.4162470317
22500000.00000001,8407907.857268738
8000000.000000002,4113130.0031359405
4300000.000000002,6789644.65882723
9.000000000000002,8.99999999999993
7442400.000000003,6732140.814474122
5517199.999999999,195460.9778809384
4960000.000000002,5301790.720169941
4000000.0000000005,5294449.065916267
17499999.999999985,16948994.96151401
5199999.999999999,6114496.087111578
6000000.0,5992750.829987829
3799999.9999999995,2375659.633830447
6599999.999999998,7309588.975631118
4500000.000000002,8060634.929759894
1499999.9999999986,1598897.9955579487
4500000.000000002,12191168.760944014
2000000.0000000016,4603326.959392533
11500000.000000019,12349710.053367302
10499999.999999994,15769579.627695715
9999999.999999996,4716419.176698057
8027399.999999999,7733987.626391266
1200000.0000000005,1237149.8479762399
9999999.999999996,23108001.59400474
9.000000000000002,1663.158620607983
8000000.000000002,8540905.78322109
36000000.000000045,8860625.9033516
6499999.999999999,2139370.7220897903
4500000.000000002,2680980.958212561
5699999.999999996,5764179.559633063
2499999.9999999995,4244576.685348686
6999999.999999995,4676045.802189307
11500000.000000019,10270580.317323122
4999999.999999999,9551406.296792097
4500000.000000002,3261048.1324745063
12920000.00000002,10566100.140295949
3499999.9999999995,3308211.308816089
1849999.9999999995,2787.869842041739
9.000000000000002,10.925848125326297
4799999.999999999,5173287.341181321
6000000.0,3538276.9783546883
13799999.999999985,7348658.109630823
5500000.000000001,11043383.421861235
5800000.0,3195412.7400136623
15000000.00000001,7140812.398641413
2800000.000000002,3424372.857996431
5500000.000000001,4819199.164737899
12000000.000000007,17914708.080271486
4000000.0000000005,4672246.489578258
3000000.000000001,4720429.34838111
13640000.0,14802473.853802348
3099999.9999999986,1879605.0043998398
12499999.999999985,8937304.144246671
2700000.0,2240317.8234561896
5699999.999999996,4862871.053917998
8999999.999999996,15362100.741174787
6589999.999999998,6913114.891561147
20000000.000000015,23116177.888809253
3000000.000000001,2205498.080051621
2800000.000000002,3863336.0234433888
6400000.000000001,6195652.986620036
800000.0000000005,8076003.849585561
2000000.0000000016,2984128.7177580995
8209999.999999994,8126478.030943005
9.000000000000002,9.664864048174374
4490000.000000003,8448774.743587386
18800000.0,10102966.41684427
15199999.99999998,12389057.70951329
10399999.999999989,5572641.787784273
9.000000000000002,8.999999999999927
3000000.000000001,5194180.052635047
2300000.0,2068680.8194057771
9.000000000000002,639.5298393103776
6499999.999999999,6248673.704680406
9.000000000000002,35.4300726429379
6499999.999999999,4944492.662112
7208000.000000005,7967661.78492623
9299999.999999993,10152899.40388221
5800000.0,33609.82091800947
7400000.0,14102087.11985999
10800000.0,27170415.214003205
52999999.99999999,54061633.341904715
6499999.999999999,5892526.280492291
1800000.000000001,2660621.1943308087
2499999.9999999995,4027042.787717439
17499999.999999985,8780432.397397032
39999999.999999985,17342670.262941856
5741281.000000001,6235420.929997144
1753000.0000000007,2208406.4625074025
9.000000000000002,8.999999999999927
7500000.000000002,7702120.053940434
15100000.000000026,16166491.909450829
6800000.0,5532032.624252074
9999999.999999996,5652427.697411456
8000000.000000002,4067457.6885725614
2599999.9999999986,2026457.2103662575
6000000.0,8020330.414745562
3219999.999999998,3065168.6926788
5500000.000000001,2051986.7461957454
6499999.999999999,8602051.760503717
5500000.000000001,6318453.710135399
39999999.999999985,49533207.168998115
8499999.999999998,8165660.687413306
11000000.000000013,11113256.58461377
45100000.00000002,36191673.04698081
10499999.999999994,13329155.92969251
2425124.999999998,3421978.2378935586
4500000.000000002,4383016.716717889
9200000.000000004,31126790.529905792
30000000.00000005,16892061.62861754
9.000000000000002,215.97854632189154
5500000.000000001,640002.753828188
8499999.999999998,7674530.538684194
471900.00000000023,3087439.177976514
69999999.99999991,62819127.861316815
3700000.000000002,3448915.8793829386
4999999.999999999,3911787.2033278993
12200000.000000017,8497572.480133167
2000000.0000000016,5019122.227598136
2800000.000000002,2618409.347159348
4500000.000000002,5272033.291328541
6499999.999999999,7255954.061898858
39999999.999999985,30711365.289674025
9999999.999999996,6188560.226721334
3799999.9999999995,4096861.9270810196
5500000.000000001,6678099.805297848
9999999.999999996,5999099.414967659
6999999.999999995,4095409.3949167584
13499999.999999993,11511301.876572557
6999999.999999995,5344689.723904926
2800000.000000002,4766716.85474137
4500000.000000002,3212287.643709176
44999999.999999985,26662550.850724712
9.000000000000002,12.7967443802585
9.000000000000002,8.99999999999993
2000000.0000000016,2407063.9860349703
4999999.999999999,6496764.153657873
8499999.999999998,6945362.535318861
7584999.999999996,7463704.052534585
15000000.00000001,8004869.688973021
3000000.000000001,3954460.892612545
4999999.999999999,5544975.877977106
6384999.999999999,7634957.037737493
9.000000000000002,8.999999999999927
2599999.9999999986,3640406.9043804165
42500000.00000005,4358.2675907380835
21500000.00000001,42395720.91897977
9.000000000000002,23.823087531123956
5599999.999999999,4821285.221661508
2640000.0000000005,5525672.219507593
5250000.0,6740201.640366923
6000000.0,6187158.558394373
9.000000000000002,8.999999999999936
21596999.999999974,19088956.958001647
9500000.000000015,9400041.001908684
6999999.999999995,6189564.145280429
1800000.000000001,2594944.8955628406
6200000.000000005,6080579.416703012
8499999.999999998,6716336.414697432
2449999.9999999995,3043268.1101669967
7100000.000000005,7895304.901637792
5100000.000000003,4234460.37731184
5199999.999999999,4749022.171553521
6200000.000000005,7634373.141199619
3299999.9999999986,8054308.799860641
3299999.9999999986,3052237.2656840063
5500000.000000001,3625070.0220355503
6499999.999999999,6869106.222545206
40400000.000000015,35625973.917528115
9999999.999999996,8082610.940989455
3000000.000000001,4551608.928059688
15000000.00000001,13162586.856569082
1600000.0000000012,1630497.6312299566
9.000000000000002,8.999999999999927
5500000.000000001,5613245.940378051
9.000000000000002,8.99999999999994
5500000.000000001,7078496.80583321
3499999.9999999995,3088308.9690906443
5460000.000000004,4968700.6780745
9993500.000000006,9221785.495351488
4000000.0000000005,3220667.4194445433
9500000.000000015,7657976.623875976
6800000.0,4502322.474636152
4999999.999999999,4107660.119192707
22000000.000000007,10224089.876358245
24999999.999999963,9547408.816908745
69999999.99999991,3622101.525221505
35000000.000000015,103789.23320409382
13000000.000000013,31963379.54959395
10990000.000000002,12178023.565363424
15000000.00000001,19667860.55358173
60999999.999999955,60037702.93579518
17999999.999999985,15662296.233832696
3900000.000000001,4872221.3113843575
5341346.999999997,5438329.036656902
6499999.999999999,5376746.473713858
2100000.000000001,2565985.0194105674
9.000000000000002,8.999999999999936
4199999.999999997,3204281.598269389
18500000.000000034,11263270.338595811
6999999.999999995,7545921.541757638
27500000.000000015,13512982.74699522
6999999.999999995,4914517.071412277
6999999.999999995,6219627.065885706
2800000.000000002,4399335.798929746
4399999.000000002,5084428.266377963
14000000.00000001,14390360.021087062
8499999.999999998,3340057.3857301986
9.000000000000002,6711.251304447713
5599999.999999999,5370744.330012839
16500000.000000013,11702141.592390534
13799999.999999985,17606063.435401328
11199999.999999998,8252596.051236063
2000000.0000000016,2992565.779661187
999999.9999999997,2341448.9745996483
4500000.000000002,4947048.732077988
2000000.0000000016,1544650.5340239117
9800000.000000007,7732244.82557785
9500000.000000015,12751129.066641398
9.000000000000002,8.999999999999927
5500000.000000001,5149678.797756917
6499999.999999999,7723019.067477727
17499999.999999985,12764096.944378791
4000000.0000000005,2244177.5514690443
27999999.99999999,45285448.36969525
4500000.000000002,6359341.366163272
1749999.9999999998,3322481.2199664447
19000000.000000015,13518515.369609386
4999999.999999999,876430.1631623502
7500000.000000002,6263053.011947619
9999999.999999996,7656382.576962799
3774600.0000000033,4295219.542721496
4199999.999999997,3689381.007929513
21799999.99999997,24360765.59958112
5199999.999999999,4136534.1543220826
9.000000000000002,2759628.4544583717
5500000.000000001,5771193.0189793
3299999.9999999986,4197388.75715192
6000000.0,6992760.422850505
5100000.000000003,6356746.073289796
4000000.0000000005,3692336.842163235
5500000.000000001,1857758.0670296627
4500000.000000002,3640615.73082116
9800000.000000007,7100142.036249051
2199999.9999999995,2095740.2130956545
12499999.999999985,9697690.63988627
27999999.99999999,6686263.638991441
4000000.0000000005,2417383.2001501243
1699999.9999999988,2420122.6362287314
4199999.999999997,4274753.038377704
10454999.999999983,11690275.429469168
6999999.999999995,6973559.4403824145
10263999.999999983,9313822.339304961
6499999.000000005,6748505.734843325
6000000.0,9520765.271837208
2000000.0000000016,3676327.254300069
3000000.000000001,10488392.873026544
4199999.999999997,4143869.296682746
3299999.9999999986,4905736.239865057
5671319.999999995,6235420.929997144
20659999.999999966,14895066.975952258
13499999.999999993,13459727.423452105
4500000.000000002,3141412.320778989
2000000.0000000016,2569117.6832238585
13000000.000000013,7955113.561493933
6499999.999999999,6063703.09028314
7599999.999999995,6364509.0007486325
2499999.9999999995,5454405.4891015235
9999999.999999996,8801164.512630947
9.000000000000002,8.999999999999936
8999999.999999996,16160890.52337277
3099999.9999999986,2634357.240951663
9.000000000000002,9.664864048174374
4000000.0000000005,4929525.452060398
8000000.000000002,10101160.05489513
32499999.999999955,41451141.46765611
6187999.999999994,5503271.813785428
18500000.000000034,17727801.8484889
9500000.000000015,6167204.882159562
8999999.999999996,5160601.320711842
9999999.999999996,5839516.6580938455
15100000.000000026,12940286.081163945
7500000.000000002,9446361.563721508
14499999.99999999,9660131.681109494
2499900.000000001,3730919.653646331
9.000000000000002,12.7967443802585
4599999.999999998,1448.2388394652005
5900000.000000006,7851775.594127627
8499999.999999998,7570255.337564338
9500000.000000015,6543720.066519023
4199999.999999997,2659583.3504978213
4199999.999999997,4459785.978366574
6999999.999999995,8415071.651983041
8999999.999999996,5428322.023078928
9.000000000000002,8.999999999999927
52499999.999999985,35913863.471864134
4650999.999999997,5329066.495026596
6200000.000000005,9300764.224087942
4490000.000000003,5481028.753850853
3099999.9999999986,3258193.510947264
6999999.999999995,3465.960412814321
9999999.999999996,7814739.679872206
9.000000000000002,8.999999999999927
3000000.000000001,4577779.152010251
6499999.999999999,6322742.035092795
9.000000000000002,8.999999999999927
3000000.000000001,2789982.055806798
7500000.000000002,7577015.434716606
6000000.0,5687095.308698368
3000000.000000001,4293548.931481934
52499999.999999985,37829252.48288425
24999999.999999963,9250256.374465507
9.000000000000002,9.168910617597296
2540000.000000001,3524535.238896298
30000000.00000005,34339470.69836752
14000000.00000001,17844566.554902844
3499999.9999999995,2863386.411125089
2400000.000000001,1714878.2282878463
5199999.999999999,4909296.607888719
8499999.999999998,380828.7219459785
9.000000000000002,111.49754284199338
9.000000000000002,8.999999999999927
5500000.000000001,7804265.085204984
4500000.000000002,5077291.02263313
8000000.000000002,6693577.581564514
9.000000000000002,8.99999999999993
9.000000000000002,8.999999999999936
8000000.000000002,7452396.868560244
2900000.0000000014,3155703.5526703773
2499999.9999999995,3997321.8341168524
3000000.000000001,3995703.4615231827
15000000.00000001,11637151.74802148
2499999.9999999995,2421049.49232402
14000000.00000001,9323888.17718201
11199999.999999998,14952163.742114926
2887499.9999999986,3287823.209934404
1200000.0000000005,383226.2687877983
24999999.999999963,18158419.57779318
7509999.999999996,10621978.457518846
5599999.999999999,5887266.576270938
3600000.0000000014,5772128.849400787
6999999.999999995,9041281.836660413
8199999.999999994,4321589.149964387
5199999.999999999,5387936.502939662
3200000.0000000023,7082040.588943459
12000000.000000007,9814369.549605032
6499999.999999999,9011299.805569593
17499999.999999985,11462964.566872817
7199999.9999999935,9372986.79360078
8499999.999999998,1230341.7714175587
3499999.9999999995,3200904.500589471
16500000.000000013,9804406.563906573
2199999.9999999995,3706824.023163315
2649999.999999999,3513204.6314822785
5599999.999999999,5683173.287275071
4000000.0000000005,2051986.7461957454
44999999.999999985,24944845.398618657
9.000000000000002,8.99999999999993
1499999.9999999986,1633050.7817505444
2700000.0,10874278.1597082
2400000.000000001,2372291.42293421
9.000000000000002,8.999999999999927
6599999.999999998,5510127.984641664
3072999.999999999,3340460.924376749
6000000.0,6217176.270476203
2499999.9999999995,3730303.176158543
35000000.000000015,8881986.126193834
2400000.000000001,3032914.507303764
2100000.000000001,3076525.5434569037
8370000.000000002,9161097.98870805
17499999.999999985,22548450.78789689
3299999.9999999986,2491774.6494803787
5790000.000000004,5344200.731023522
6583500.000000002,6504692.654447054
7224999.999999999,5294107.244514085
7199999.9999999935,5907643.572293125
4999999.999999999,3157169.321152072
19499999.99999998,23738039.54556221
4443999.999999998,5407833.087280112
2700000.0,2868047.6297400696
6499999.999999999,6971461.277397461
7500000.000000002,6573153.8430849165
13000000.000000013,9339073.196698207
11500000.000000019,6859396.338275855
11699999.999999993,8521736.3933133
43999999.99999999,40400121.99548634
6300000.000000002,18955295.369600445
43499999.99999997,24577991.522561446
16000000.000000026,16283936.980477475
4300000.000000002,5647212.5706521785
2289999.9999999995,2877998.530068168
4500000.000000002,8548375.009644354
9466450.000000017,7864385.213395369
9.000000000000002,7327109.843541114
5774999.999999999,5032375.422564818
7500000.000000002,10361917.938968707
6000000.0,8416856.48599349
2199999.9999999995,2134770.5640344247
5730999.999999997,5275273.856327942
6999999.999999995,10260600.282733886
3499999.9999999995,4287195.183332794
3498000.0000000023,3511814.6281342646
5199999.999999999,3294330.7642678157
50000000.00000009,32722055.247756567
22301499.999999993,23212733.61681447
2726999.9999999995,2589637.4973808257
7700000.0000000065,10773568.454197215
5931499.999999996,5215750.280698689
8594999.999999998,11581536.070175493
8084999.999999999,6725752.673369185
18500000.000000034,17033490.55752185
9.000000000000002,82.66150608389405
3499999.9999999995,3375137.607395885
44999999.999999985,30786489.612355407
6000000.0,7215179.1251274245
800000.0000000005,1244198.9201034415
9.000000000000002,8.999999999999927
6499999.999999999,5614346.275967818
7050999.999999994,7843861.173446926
12499999.999999985,2750693.492967551
57000000.000000045,9584553.903910644
26999999.999999993,25793164.216589987
8499999.999999998,5936323.935022077
2925999.999999998,3324172.458423238
7840000.0000000065,6945908.698537749
7800000.000000004,2020989.9229899189
9.000000000000002,11313962.182921292
11950000.000000011,11574933.401949562
21400000.00000002,27050749.278480038
3799999.9999999995,3658812.735812625
5124999.999999995,7768390.967831407
9999999.999999996,17751243.868521467
2499999.9999999995,2887108.7005995675
33209081.99999998,35027792.346836485
1699999.9999999988,2213013.7983512226
4000000.0000000005,4704274.024243556
2000000.0000000016,2383544.6629401674
6690000.000000005,7031317.995612758
6499999.999999999,953187.548456867
12499999.999999985,7698510.63837347
8000000.000000002,9505954.154423071
6499999.999999999,8988303.526140839
9.000000000000002,8.999999999999927
27500000.000000015,14394735.299108017
11657100.000000011,10298409.040043551
2499999.9999999995,7701843.452600918
5400000.000000005,10211319.917943805
4500000.000000002,4604047.07080694
9.000000000000002,8.999999999999936
27700000.00000005,24999039.061943654
1150000.0000000005,2075752.6346564507
5500000.000000001,6626531.839749025
4250000.000000002,5777685.358343159
19499999.99999998,16491027.259567758
3499999.9999999995,4473684.444049698
2599999.9999999986,2536273.7050841814
9.000000000000002,8.999999999999927
9.000000000000002,8.999999999999927
69900000.00000009,23973514.492376693
22999999.999999974,11728612.443008319
17999999.999999985,27240800.34664223
11000000.000000013,10508865.08556868
530000.0000000003,4364778.411187858
9999999.999999996,9974654.552923728
39999999.999999985,14908276.427339662
6000000.0,758595.2352833839
9.000000000000002,8.999999999999927
6603381.999999998,7804278.148432223
17499999.999999985,8861449.390814442
3877999.999999998,3847066.584163229
6890000.000000002,6645196.283584536
3499999.9999999995,7008419.94726649
16000000.000000026,4947108.364769546
28532999.999999963,15162045.810514754
3000000.000000001,3010982.458556451
5500000.000000001,9253755.009465761
9.000000000000002,8.99999999999993
4900000.000000004,6376726.956523137
12000000.000000007,11686300.621983666
8199999.999999994,6988105.080950699
6874999.999999995,6241050.192017882
17999999.999999985,10859421.493149834
6203999.999999996,7004136.092812875
12000000.000000007,7872006.554097699
4799999.999999999,5451290.738610979
4500000.000000002,3942191.798220408
15000000.00000001,24403130.07322087
9.000000000000002,8.99999999999993
22500000.00000001,21092915.88202612
6984620.000000002,6404205.272636722
3000000.000000001,6276675.722618554
31999999.999999955,49498581.99470906
8639999.999999998,10007157.582454229
4130999.999999998,4905131.868372508
1251000.0000000005,1753334.2578065097
6828000.0,6612302.070435754
6800000.0,7152597.427941436
2000000.0000000016,3721662.1438652095
13499999.999999993,17433112.846330922
7500000.000000002,6740475.379840685
9500000.000000015,11064815.07890296
9.000000000000002,8.99999999999993
15000000.00000001,12427121.943198448
8480000.000000004,7517005.031031204
42500000.00000005,48049906.60115663
9.000000000000002,112.54867002268523
5300000.000000001,8423493.470468536
48999999.999999955,35660600.71449792
2835000.0000000005,2934068.7922913767
6200000.000000005,5162526.40906705
65000000.00000007,52727818.50804491
7599999.999999995,7380825.452676635
16500000.000000013,12163794.74760434
5500000.000000001,5064717.151721461
2550000.0,3012900.997959531
7500000.000000002,6828950.3402867215
11299999.99999999,9899855.425060358
12499999.999999985,23996933.211683866
9.000000000000002,8.999999999999927
3824999.999999998,3630144.3828331768
5167500.000000002,4478590.632209316
3000000.000000001,3179137.872978802
8000000.000000002,4993638.898367587
4900000.000000004,13782385.69167114
2499999.9999999995,2058972.2589619847
20999999.99999998,16868027.21603712
9.000000000000002,8.999999999999927
6000000.0,8278380.723041129
3850000.0000000005,3718806.4618997467
5621000.000000005,4812268.685315244
4700000.000000004,4824076.195493471
54799999.999999955,36057360.13992962
4280000.000000002,5418327.97984835
5032799.999999999,4948900.404131112
69999999.99999991,55654672.56675989
2499999.9999999995,3532623.3120291084
2000000.0000000016,2258095.322162078
9299999.999999993,9743237.429806218
9500000.000000015,1149.9580997259297
8999999.999999996,8035546.305061821
5500000.000000001,5948243.155058393
6699999.999999995,7899655.049237435
7900000.000000005,7018197.059786658
5500000.000000001,6620211.211469592
4599999.999999998,4706875.313771561
9.000000000000002,80.9234716621627
3249999.9999999986,4082237.4300856907
2199999.9999999995,3295101.66196113
2199999.9999999995,2231759.1075833254
3499999.9999999995,6789245.385453288
3000000.000000001,12564720.51878255
12499999.999999985,19512319.550475296
6300000.000000002,5280202.645619273
1989999.9999999988,1519113.3375662568
5075000.000000001,10122256.524137665
12000000.000000007,9647769.179341216
16949999.999999978,18024735.321782824
6849999.999999996,5696991.056534883
4000000.0000000005,7908321.677498075
4599999.999999998,3858908.29049622
12000000.000000007,1514052.4995742205
6800000.0,11058147.58507204
19499999.99999998,21083998.23523477
5500000.000000001,6813207.832019236
3000000.000000001,6584554.2715882305
20000000.000000015,12953588.32222215
3600000.0000000014,5627214.427875315
4000000.0000000005,8864205.347811049
10320000.000000011,9858184.463033719
15834000.000000026,16020923.95236766
2300000.0,1961223.1234104005
5900000.000000006,16045869.784008242
2588999.9999999986,3243653.615157449
12000000.000000007,8067148.778993233
2499999.9999999995,3181497.452902739
9.000000000000002,8.999999999999936
9599999.999999998,10822672.77686076
24999999.999999963,6116024.085985395
3099999.9999999986,4922477.904727369
7500000.000000002,9436495.280306185
16500000.000000013,24803278.445482336
3600000.0000000014,6639920.720599445
1800000.000000001,5399345.31238814
15499999.999999987,9528835.685815478
4500000.000000002,2969265.5241879644
9.000000000000002,8.999999999999927
6000000.0,10492963.799223298
4697549.999999999,3846582.302679309
6159999.999999997,6194696.69830425
7900000.000000005,7711901.519734991
5500000.000000001,4012160.873583503
8650000.0,8394896.220743602
8260000.0,10686217.426436732
11000000.000000013,8249503.3277960885
4799999.999999999,7486578.9251070665
20000000.000000015,10441736.50799314
3700000.000000002,3544188.859130384
8499999.999999998,10967373.895578591
2250000.000000001,2180611.7035501366
2649999.999999999,2431116.5766617237
8999999.999999996,8535838.247292781
2300000.0,1997240.8237395599
3499999.9999999995,4180233.8162047258
8899999.999999996,6963097.27506265
5500000.000000001,4755604.029352147
26499999.999999996,11077396.875506321
4399999.999999997,7139976.69818152
8000000.000000002,8757399.195638496
4199999.999999997,5282504.607045936
9.000000000000002,8.999999999999936
8199999.999999994,7558087.7903785445
6499999.999999999,6136639.1477799555
10499000.00000001,10354082.155537726
3499999.9999999995,3992955.2307605096
2800000.000000002,2856658.9951910586
17999999.999999985,22083712.810899016
3099999.9999999986,6189720.4727411335
57999999.99999995,6536925.756808252
9.000000000000002,8.999999999999927
8499999.999999998,6249574.584594621
8499999.999999998,7019906.380959522
5450000.0,3994160.9457071014
8400000.000000006,6927218.295584131
4500000.000000002,6051636.888505998
11500000.000000019,10194132.949443774
5500000.000000001,4684352.460300389
2950000.000000002,4508334.386206374
9.000000000000002,9.497815504857419
9200000.000000004,18608375.03002362
9999999.999999996,9023102.863518579
24999999.999999963,42175042.311132215
4900000.000000004,6739945.905345102
6999999.999999995,20858352.106822845
50000000.00000009,47482441.48374231
